NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,0,3,58,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,18,19,13,0,0,0,0.15625,0.5434782609,0,1,1,1,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6,4,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,41,15,0,0,0,0,0.6444444444,0.1428571429,1,1,0,1,0,0.3333333333,0,0,0,0,1,0,0,0,-1,0,1,0,1,-1,1
2,0,3,51,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,27,0,0,0,0,0.9,1.0,0,1,0,0,0,0.1,1,1,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
2,1,3,90,9,9,0,0,0,0,0,0,0,14,1,1,0,0,0,0,66,17,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4,0,3,61,0,0,0,0,1,0,1,1,0,9,1,0,1,0,0,0,12,22,19,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
4,1,9,135,1,0,0,1,0,0,0,0,0,24,1,1,0,0,1,0,18,110,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,3,83,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,9,67,0,0,0,0,0.3088235294,0.1843971631,0,1,1,0,1,0.0049019608,0,0,0,0,1,1,0,0,1,-1,1,-1,0,0,0
2,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0.0786516854,0.1111111111,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,6,63,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,16,40,0,0,0,0,0.0214285714,0.1923076923,0,1,1,0,0,0.0071428571,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
1,0,4,59,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,19,33,0,0,0,0,0.4,0.0588235294,0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2,1,3,76,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,56,0,0,0,0,0.0903954802,0.234375,0,1,0,0,0,0.0056497175,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,7,76,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,34,35,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,-1,1,1,1,-1,1
3,1,1,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,15,0,0,0,0,0.0357142857,0.2083333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,19,0,0,1,0,1.0,0.0769230769,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,1,4,134,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,34,93,0,0,0,0,0.615819209,0.6382978723,0,1,1,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,0,1,-1,0,0
2,0,1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,0,0,0,0,0.1363636364,0.064516129,0,0,0,0,0,0.0909090909,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,0.0166666667,0.1341463415,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
3,1,2,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,29,0,0,1,0,1.0,0.2173913043,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,1,-1,0,-1,1
2,0,1,59,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,13,13,25,0,0,0,0.0588235294,0.0141843972,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,4,89,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,63,0,0,0,0,0.0196078431,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,1,3,94,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,39,48,0,0,0,0,0.3114754098,0.9916666667,0,1,0,1,0,0.012295082,0,0,1,0,1,1,0,0,1,-1,-1,0,-1,0,0
2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,32,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,15,0,0,0,0,0.1294117647,0.8529411765,0,1,1,0,1,0.0235294118,0,0,0,0,0,1,0,0,1,1,-1,-1,0,1,0
1,0,4,75,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,17,51,0,0,0,0,0.0842105263,0.3620689655,0,0,0,0,0,0.0947368421,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4,3,5,100,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,44,49,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1
2,1,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,29,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,4,59,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,38,0,0,1,0,0.75,0.2222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
1,0,4,58,1,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,18,33,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,0,3,211,0,0,0,0,8,0,9,9,0,48,1,1,0,0,0,0,15,33,155,0,0,0,0.0909090909,0.7391304348,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,-1,-1,1,0,1,1
1,0,5,79,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,53,0,0,0,0,0.3921568627,0.2653061224,0,1,1,0,1,0.0065359477,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,0
2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,13,0,0,0,0,0.078125,0.9411764706,0,0,0,0,0,0.015625,0,0,0,0,1,1,0,0,1,1,-1,1,-1,1,0
2,1,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,12,0,0,0,0,0.0434782609,0.1176470588,0,1,0,0,0,0.0144927536,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3,1,0,69,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,34,1,26,0,0,0,0.119047619,0.0666666667,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,1,5,99,7,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,20,72,0,0,0,0,0.0707070707,0.5294117647,0,0,0,0,0,0.0101010101,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
3,1,12,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,80,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,1,71,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,20,15,28,0,0,0,0.0714285714,0.0275229358,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,0,166,0,0,0,0,6,0,8,6,0,10,1,0,0,0,0,0,12,1,145,0,0,0,0.1439393939,0.9069767442,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,6,105,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,27,71,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1,1
4,1,7,75,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,54,0,0,0,0,0.2619047619,0.0,0,0,0,0,0,0.0238095238,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,3,127,8,0,0,0,2,0,0,0,0,21,1,1,0,0,0,0,23,97,0,0,0,0,0.0535714286,0.6734693878,0,0,0,0,0,0.125,0,0,0,0,1,1,0,0,1,-1,0,1,-1,1,0
2,0,2,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21,10,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
2,1,4,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,48,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,13,0,0,0,0,0.1860465116,0.4117647059,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5,1,2,182,0,0,0,0,0,0,1,0,0,75,1,1,0,0,0,0,30,37,107,0,2,0,0.0,0.0,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,1
4,1,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,22,0,0,0,0,1.0,0.1428571429,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
2,1,5,151,18,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,22,122,0,0,0,0,0.4122807018,0.9607843137,1,1,0,0,0,0.0614035088,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,0,0
3,1,7,107,0,0,0,0,0,5,0,0,0,19,1,1,0,0,0,0,18,82,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,1,3,57,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,23,17,9,0,0,0,0.0050251256,0.125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,2,65,4,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,21,37,0,0,0,0,0.0740740741,0.6470588235,0,1,1,0,1,0.1296296296,0,0,0,0,0,1,0,0,1,0,-1,-1,0,1,0
3,1,4,83,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,52,0,0,0,0,0.1698113208,0.4390243902,0,1,0,0,0,0.0188679245,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1,0,5,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,43,0,0,0,0,0.9397590361,1.0,1,1,0,1,0,0.0602409639,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,0
2,1,4,54,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,18,29,0,0,0,0,0.0080645161,0.6216216216,0,1,0,0,0,0.0403225806,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,1,5,71,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,49,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,38,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,13,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
4,0,3,195,0,0,0,0,3,0,10,8,0,56,1,0,1,0,0,0,12,22,153,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0,1
2,1,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,4,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,5,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,56,0,0,0,0,0.5,0.0172413793,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3,0,5,65,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,43,0,0,0,1,1.0,0.8888888889,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
4,1,3,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,45,0,0,0,0,0.1071428571,0.0,0,1,0,0,0,0.1428571429,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,1,3,90,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,64,0,0,0,0,0.1111111111,0.4285714286,0,1,0,0,0,0.012345679,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
3,2,1,132,0,0,0,0,3,1,4,3,0,15,1,0,0,0,0,0,17,16,91,0,0,0,0.0,0.2727272727,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,-1,1,1,0,1,0
2,0,7,96,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,73,0,0,0,0,0.0,0.5,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
3,1,2,125,1,0,0,0,2,1,7,6,0,5,1,1,0,0,0,0,24,14,79,0,0,0,0.0793650794,0.0555555556,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
4,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,22,0,0,0,0,0.375,0.0,0,1,0,0,0,0.5625,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
6,4,4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,28,27,0,0,2,0,0.7857142857,0.0588235294,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,1
4,0,3,59,0,0,0,0,1,0,2,2,0,14,1,0,1,0,0,0,12,22,17,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2,1,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,1,2,58,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,8,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,1,3,68,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,10,51,0,0,0,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2,1,3,55,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,22,26,0,0,0,0,0.0651162791,0.05,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,2,73,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,36,13,0,0,0,0.0227272727,0.3,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,8,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2,0,3,133,2,0,0,0,7,0,2,2,0,8,1,1,0,0,1,0,13,25,87,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
1,0,0,36,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,15,1,12,0,0,0,0.15625,0.2916666667,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
2,1,5,84,1,0,0,0,0,0,0,0,0,30,1,1,0,0,1,0,21,56,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,28,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1,0,5,52,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,30,0,0,0,0,0.2184466019,0.1538461538,0,1,0,1,0,0.0097087379,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
2,0,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,0,6,83,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,11,65,0,0,0,0,0.0776699029,0.1707317073,0,1,1,0,0,0.0582524272,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
2,1,3,96,7,0,0,0,2,0,0,0,0,17,1,1,0,0,0,0,26,63,0,0,0,0,0.8796296296,0.4285714286,0,0,0,0,0,0.0092592593,1,0,0,0,0,1,0,0,1,-1,1,1,0,-1,0
3,1,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,28,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
3,0,4,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,29,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,7,93,1,0,0,0,0,0,0,0,0,25,1,1,0,0,1,0,22,64,0,0,0,0,0.0,0.125,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3,1,1,47,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,14,14,11,0,0,0,0.18,0.0909090909,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
1,0,2,139,4,0,0,0,2,0,10,9,0,23,1,0,0,0,0,0,26,13,92,0,0,0,0.7731092437,0.9534883721,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,0
6,4,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,27,27,0,0,2,0,0.7857142857,0.0588235294,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,1
2,1,2,76,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,52,0,0,0,0,0.0119047619,0.027027027,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,6,70,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,28,35,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
1,0,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,17,0,0,0,0,0.0754716981,0.0,0,1,0,0,0,0.0566037736,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
2,1,2,43,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,18,0,0,0,0,0.0839694656,0.1724137931,0,1,0,0,0,0.0152671756,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,2,99,4,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,7,47,37,0,0,0,0.1294964029,0.1304347826,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
5,0,2,66,1,0,0,0,0,0,0,0,0,22,1,0,1,0,1,0,14,17,27,0,1,0,1.0,0.16,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,0,3,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,20,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4,2,4,75,5,5,0,0,0,0,0,0,0,13,1,1,0,0,1,0,36,32,0,0,0,0,0.375,0.0,0,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3,1,3,54,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,34,0,0,0,0,0.375,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
2,1,7,113,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,34,72,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
3,2,5,110,5,4,0,0,0,0,0,0,0,22,1,1,0,1,1,0,57,46,0,1,0,0,0.0555555556,0.0,0,1,1,0,0,0.9444444444,0,0,0,0,0,1,0,0,0,-1,1,1,1,-1,1
3,1,6,83,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,51,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1,1
3,1,3,122,11,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,28,87,0,0,0,0,0.119047619,0.3714285714,0,0,0,0,0,0.0119047619,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
3,1,2,85,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,54,0,0,0,0,0.1785714286,0.8571428571,0,1,0,0,0,0.2142857143,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
2,1,6,66,1,0,0,0,0,0,1,0,0,12,1,1,0,0,0,0,18,31,9,0,0,0,0.0346232179,0.5263157895,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,0,5,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
4,1,2,130,0,0,0,0,0,8,1,0,0,15,1,0,0,0,0,0,22,11,89,0,1,0,0.1279069767,0.48,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,3,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,21,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,2,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,6,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,91,9,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,21,63,0,0,0,0,0.0947368421,0.2,0,1,1,0,1,0.0052631579,0,0,0,0,1,0,0,0,1,-1,1,-1,0,1,0
3,1,6,95,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,66,0,0,0,0,0.1253918495,0.5714285714,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
1,0,3,60,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,40,0,0,0,0,0.085106383,0.1538461538,0,1,0,0,0,0.0212765957,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
1,0,3,121,4,0,0,0,3,2,4,3,0,32,1,0,0,0,1,0,15,8,90,0,0,0,0.3114754098,0.2244897959,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,0,0,0,0
3,0,4,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,34,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
1,0,5,77,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,55,0,0,0,0,0.1538461538,0.3333333333,0,1,0,0,0,0.0256410256,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
3,1,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,10,0,0,0,0,0.0,1.0,0,1,0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
2,0,5,145,0,0,0,0,0,0,1,0,0,71,1,1,0,0,0,0,15,57,65,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,3,54,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,16,31,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
1,0,4,93,1,1,0,0,0,0,2,1,0,4,1,0,0,0,0,0,16,36,33,0,0,0,0.2,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,3,55,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,35,0,0,0,0,0.6428571429,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
7,0,2,99,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,12,3,76,0,0,0,0.0,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1,1
